LA,ESTAB,URN,PERCTOT,PPERSABS10
382,2038,107623,9,27.1
382,2041,107626,6,17.4
382,2043,107628,6.4,20.8
382,2045,107630,6.1,20.8
382,2047,142574,6.2,19
382,2048,137519,4.2,8.7
382,2049,142774,5.8,15.1
382,2050,144735,5.1,13.1
382,2051,144963,7.9,29.3
382,2053,145236,7.4,26.6
382,2055,145556,5.4,13.6
382,2056,107634,7.6,24.4
382,2058,147517,5.6,17.6
382,2059,147534,8,26.4
382,2060,139356,4.9,10.8
382,2062,146616,6,11.6
382,2063,147584,9.4,29.3
382,2065,107639,5.6,16.9
382,2066,107640,7.6,26.8
382,2067,107641,5.6,15.2
382,2068,107642,4.8,10.2
382,2069,107643,6,15.9
382,2070,147884,6,15.6
382,2071,148134,6.2,21.1
382,2072,149329,8.2,24.1
382,2073,107644,3.5,5.4
382,2074,107645,5.2,13
382,2075,107646,5.3,14.4
382,2076,107647,4.6,6.2
382,2077,107648,4.7,10
382,2078,143790,4.8,8.6
382,2079,149046,4.2,8
382,2080,150152,6.7,17.8
382,2081,107651,3.9,7
382,2082,143230,3.8,6.6
382,2085,107655,6.5,15.9
382,2086,107656,4.2,10.3
382,2087,107657,4.2,7.9
382,2088,107658,4.7,7.4
382,2089,107659,4.4,11.5
382,2090,107660,3.5,4.8
382,2092,150306,6.2,16
382,2093,150358,9.4,32.4
382,2094,143793,3.8,6.7
382,2095,107663,4.2,7.8
382,2096,107664,4.1,10.3
382,2097,107665,5.5,14.6
382,2099,107666,4.9,9.9
382,2100,107667,3.4,2.7
382,2101,141904,6.1,19.6
382,2102,107669,4.8,12.9
382,2103,107670,5.5,17.8
382,2104,150366,10.9,42.1
382,2105,150536,7.2,23.9
382,2106,149940,6.3,25.7
382,2108,107671,5.1,13.3
382,2114,107674,4.6,11.5
382,2118,147799,4.4,11.4
382,2120,107677,4.4,6.9
382,2122,107678,6.2,16.3
382,2124,139357,7.2,24.7
382,2125,107680,2.8,2.2
382,2126,146890,4.4,8.2
382,2129,107682,7.1,22.7
382,2130,148293,4.9,8.8
382,2134,107684,5.4,15
382,2135,107685,4.4,8.6
382,2139,107688,3.9,3.7
382,2144,107690,8.5,23.9
382,2145,107691,5.4,14.6
382,2148,107693,6.1,16.3
382,2151,107696,4,6.2
382,2152,107697,5.6,12.3
382,2153,130925,6.2,18.6
382,2154,130351,5.8,17.7
382,2157,131849,5.7,17.1
382,3000,149734,5.5,14.2
382,3001,107699,7.7,28.6
382,3002,107700,8,25.6
382,3003,107701,8.8,33.1
382,3004,107702,10,45.5
382,3008,107705,9.5,33.9
382,3009,107706,5.4,12.7
382,3010,107707,7.1,23
382,3014,107709,4.7,6.6
382,3015,107710,7.5,24.6
382,3016,107711,4.8,6.3
382,3021,107713,3.8,6.1
382,3022,107714,4.9,8.8
382,3023,149941,3.2,2.7
382,3026,147623,4.8,9
382,3027,107717,6.8,9.4
382,3028,107718,4.6,9.4
382,3032,107719,5.5,15.1
382,3034,107721,4,8.8
382,3036,107722,3.7,2.1
382,3037,107723,4.7,9.9
382,3041,107725,4,7.1
382,3045,107727,5.1,12.9
382,3046,107728,5.2,13.1
382,3048,107730,4.3,6
382,3049,136109,6,15.7
382,3303,141057,4.3,9.5
382,3304,148481,7.5,23.8
382,3310,148482,6.3,16.4
382,3314,107734,5.2,13.8
382,3321,107737,4.2,7.2
382,3323,107739,4.2,8.6
382,3324,107740,5.2,12.6
382,3325,107741,4.3,8.7
382,3326,107742,4.4,8.3
382,3327,143232,4,6.8
382,3328,143228,4.1,6.3
382,3329,107745,4.2,6.4
382,3332,107747,5.5,11.5
382,3336,148849,5.9,18.3
382,3400,148483,5,12.3
382,3401,148659,4.8,11.4
382,3402,148484,5.3,12.6
382,3405,148863,4.5,7.2
382,3408,148485,5.3,15.4
382,3410,135030,4.8,11.6
382,3411,147629,5.6,19.2
382,3412,136511,5.1,13
382,4000,138706,7.2,20.2
382,4002,139076,11.4,33
382,4004,140660,10.5,28.3
382,4005,142406,9.1,31.1
382,4006,146327,6.9,19.1
382,4007,146365,9.3,27.8
382,4008,146367,9.7,36
382,4009,107756,11.2,36.3
382,4010,147888,7.9,24.8
382,4013,137869,6.5,14.3
382,4021,137500,7.2,19.1
382,4038,146906,9.2,23.4
382,4040,136674,9,25.2
382,4041,143792,5.3,11.6
382,4045,138111,6.8,15.5
382,4046,107769,7.3,17.3
382,4048,137424,10.6,34.4
382,4049,137352,6.6,16.9
382,4054,143791,6,13
382,4057,107775,10,33.4
382,4061,107778,11.5,32.1
382,4500,149162,8,24
382,4613,107782,6.9,15.9
382,4800,141470,14.9,45.9
382,4801,136502,8.8,29.6
382,5401,136283,3.7,5.3
382,6012,137487,8.5,25.2
382,7000,107796,17.1,65
382,7001,107797,9.1,27.1
382,7005,107799,8.6,26.1
382,7010,107801,9,29.1
382,7011,107802,15.7,48.9
382,7013,143227,20.1,46
382,7015,142420,13.3,44.4
383,2000,138893,5.4,16.2
383,2002,134317,4.8,13.7
383,2005,138673,6.2,22.1
383,2006,138973,6.6,21.9
383,2007,138986,8,31.8
383,2008,139015,7.5,30.1
383,2010,139077,7.7,28.5
383,2011,139688,5.2,15.1
383,2012,139701,11.4,39.6
383,2013,140399,6.9,21.6
383,2014,140413,6,18.5
383,2016,140824,6.4,19.5
383,2017,142004,3.8,5
383,2018,142629,5.1,18
383,2020,144824,5.8,16.2
383,2021,145178,7,24.6
383,2022,145306,9.3,29.8
383,2023,145733,4,6.2
383,2024,145879,4.8,11.5
383,2025,146102,5.8,19
383,2027,146306,7.1,24.2
383,2028,146540,4.2,6.5
383,2030,146542,7,22.8
383,2031,147271,5.3,16.9
383,2032,147632,8,28.6
383,2033,147633,7.6,24.7
383,2034,147945,7,25.6
383,2035,149025,10.3,35
383,2037,150432,7.1,24.8
383,2038,150506,6.4,18.1
383,2270,107809,4.4,7.8
383,2271,107810,3.9,7.4
383,2275,107813,4.1,6.3
383,2283,107817,3.9,11.4
383,2286,107820,4.8,10.6
383,2292,142427,4.1,8.6
383,2293,107824,5.1,14.3
383,2297,142452,4.4,9.1
383,2302,107827,4.5,11.6
383,2303,107828,4.8,9.9
383,2308,107830,5.8,17.1
383,2309,107831,5,10.2
383,2312,107832,6.1,14.5
383,2314,107834,4.6,10.7
383,2321,141797,5.1,14.4
383,2324,107840,4.2,7.2
383,2327,107842,7.1,20.8
383,2328,143239,5.7,13.4
383,2329,107844,3.9,6.1
383,2331,107845,7.7,25.2
383,2334,107846,3.6,5.7
383,2335,107847,4.8,12.3
383,2336,107848,6.1,17
383,2338,107849,3.8,6.7
383,2339,145526,4,6.7
383,2342,107851,6.5,22.7
383,2347,107854,2.9,2.7
383,2348,107855,3.5,4.3
383,2356,107858,7.4,20.2
383,2358,107859,4.1,7.5
383,2363,107860,3.3,3
383,2364,107861,3.4,4.4
383,2365,107862,4.7,10.5
383,2369,107863,3.5,2.8
383,2382,107866,4.2,6.5
383,2384,143241,5.7,15.3
383,2385,149546,4,9.3
383,2389,107869,4.3,8.3
383,2390,107870,3.5,5.4
383,2395,140068,4.8,9.1
383,2396,136326,4.1,6.9
383,2397,107873,4.2,7.4
383,2398,107874,5.7,16.1
383,2399,143243,6.2,16.6
383,2400,107876,3.2,3.3
383,2401,149735,5.3,9.7
383,2403,107879,5.5,17.7
383,2405,107881,4.5,6.6
383,2406,147554,3.5,3.2
383,2407,107883,2.4,2.3
383,2408,107884,4,9.2
383,2409,107885,5.8,21.1
383,2410,107886,5.2,13.4
383,2411,107887,6.2,17.7
383,2412,107888,5.3,17
383,2413,107889,4.5,11.5
383,2414,107890,6.5,24.7
383,2415,107891,6.6,22.7
383,2416,107892,3.4,4.9
383,2417,107893,7.2,25
383,2418,107894,4.7,13
383,2420,107896,6.4,19.9
383,2421,107897,4.3,8.8
383,2425,107901,10.3,40.6
383,2427,107903,4.6,9.1
383,2428,107904,5,12.6
383,2432,107908,3.3,4.6
383,2433,107909,9.2,33.9
383,2434,107910,5.4,16.3
383,2436,107912,4.8,11.7
383,2437,149547,4.4,8.1
383,2438,107914,4.3,5.9
383,2439,107915,5.6,15.2
383,2440,107916,2.9,3.8
383,2441,107917,4.2,7.8
383,2444,107920,7.5,25.7
383,2447,107923,9.2,31.2
383,2448,107924,8.3,23.9
383,2449,107925,7.6,27.8
383,2450,107926,12,46.5
383,2452,107928,9.7,25.9
383,2453,146233,3.6,4.8
383,2454,142450,7.1,21.2
383,2456,107932,6.1,17.1
383,2457,107933,7.4,24.6
383,2458,107934,7.2,20.1
383,2462,107938,4,12.6
383,2463,146213,4.1,4.9
383,2464,107940,5.9,17.3
383,2465,146218,5.4,13.7
383,2466,146219,4.7,11.1
383,2467,107943,8.2,30.1
383,2468,107944,8.3,27.2
383,2469,107945,7.2,24.7
383,2470,107946,5.9,14.1
383,2471,107947,8.4,31.9
383,2473,107949,5.4,15.8
383,2474,107950,9.8,32.6
383,2475,107951,6,19.4
383,2476,107952,7.1,20.7
383,2477,146297,6.3,16.8
383,2478,107954,6.6,18.9
383,2481,107957,6.1,19.4
383,2482,107958,6.4,21
383,2483,107959,7,23.5
383,2486,107962,6.5,23.2
383,2487,107963,11.3,42.9
383,2488,107964,6.2,15.4
383,2489,146927,6.3,17.5
383,2490,107966,4.9,9.9
383,2491,107967,6.8,20.8
383,2492,107968,4.8,10.4
383,2493,107969,6.6,18.9
383,2494,107970,6.2,19.7
383,2496,107972,5.7,14.5
383,2497,107973,7.4,22.7
383,2499,107975,7.7,26.4
383,2503,107979,6.5,19.8
383,2504,142423,5.1,14.1
383,2505,107981,5.3,14.4
383,2506,107982,4.7,11.1
383,2507,143242,5.6,15.8
383,2510,107984,6.1,18.6
383,2512,132795,8,22.2
383,2513,133555,4.3,8
383,2801,143240,7.7,25.3
383,3030,107985,4.4,5.3
383,3031,107986,3.5,4.4
383,3033,107987,4.8,12.3
383,3037,107989,4.2,6.8
383,3038,107990,4.5,9.7
383,3044,146003,5.6,14.1
383,3045,107995,6.7,17.4
383,3046,107996,4.3,10.5
383,3047,107997,3.9,8.9
383,3051,108000,6.1,13.5
383,3052,108001,6.7,21.5
383,3053,108002,5.7,17.9
383,3054,108003,7.3,24.5
383,3056,108005,4.9,12.6
383,3315,141521,3.6,5.6
383,3329,150229,3.9,5.9
383,3350,108008,3.7,5.9
383,3351,108009,5.5,10.6
383,3356,108010,4.1,7.1
383,3357,108011,3.9,5.6
383,3358,108012,3.6,8.2
383,3359,139352,3.5,2.2
383,3360,139355,4.7,11.4
383,3361,139350,4.4,7.2
383,3362,108016,3.6,4.3
383,3363,139354,3.8,5.6
383,3364,108018,3.3,4.5
383,3365,138945,4,7.3
383,3366,108020,4,6.2
383,3367,108021,3.7,7
383,3368,147482,5.1,14.4
383,3370,108024,3.1,5.3
383,3371,148739,3.4,7
383,3372,108026,2.5,2.7
383,3373,147483,4.3,8.2
383,3374,108028,4.5,8.6
383,3375,108029,3.7,6.9
383,3376,108030,5.4,14.7
383,3377,147484,4.4,11.7
383,3378,147485,3.5,4.3
383,3379,108033,3.4,3.9
383,3381,147486,3.3,4.6
383,3382,108036,4.2,11.1
383,3383,147487,4,10.7
383,3385,108039,4,5.5
383,3902,108041,3.9,5.5
383,3903,108042,3.8,7.9
383,3904,108043,8.4,27.1
383,3907,108046,4.1,4.8
383,3908,108047,4.2,9
383,3909,108048,4.5,13.2
383,3910,138824,7.5,20.3
383,3911,108050,1.8,0.5
383,3912,108051,5.8,16
383,3913,108052,5.3,13.9
383,3915,108054,5.2,13.2
383,3917,134405,6.8,16.9
383,3920,145525,4.7,11.8
383,3921,134407,5.5,12.2
383,3922,134513,7,23.8
383,3923,146215,7.7,24.7
383,3925,134913,5.4,17.1
383,3926,134973,5.5,15.4
383,3927,121791,5.8,16.9
383,3928,131111,5.8,16.1
383,3929,131570,3.1,4.9
383,3931,135210,5.5,11.7
383,4000,136826,15.2,42.9
383,4006,108055,10.8,30.3
383,4026,137577,8.6,22.1
383,4032,108057,7.3,23.5
383,4040,108058,7.1,21.9
383,4041,108059,7.9,21.7
383,4046,146247,9.2,22.4
383,4047,142585,9,25
383,4061,139646,10.6,38.7
383,4062,108075,12,34
383,4063,108076,6.3,16.6
383,4065,137065,17.8,49.4
383,4066,139773,7.6,22
383,4067,140565,6.9,19.7
383,4068,141883,15.6,40.9
383,4071,142056,9.7,28.2
383,4072,142604,7.9,23.8
383,4075,144743,7.7,22.6
383,4076,144809,16,41.2
383,4077,145927,9.6,23.8
383,4078,146363,18.4,45.2
383,4079,148527,11.8,35
383,4080,148560,6,17.6
383,4081,148616,9.9,30.6
383,4082,148793,13.8,35.7
383,4101,136392,7.3,18.6
383,4102,108079,10.5,28.2
383,4103,138336,7.5,19
383,4105,137383,8.9,24.6
383,4106,108083,9.9,27.2
383,4107,138304,11.6,31.4
383,4108,108085,7.8,22.1
383,4110,144588,11.7,34.2
383,4111,108088,10.6,26.2
383,4112,136343,8.1,21.4
383,4113,143238,10.2,26.9
383,4114,146217,9.3,25.4
383,4115,137775,6.1,12.5
383,4501,137704,7.7,20.6
383,4601,139351,7.6,18.8
383,4751,108095,5.6,14.1
383,4752,148294,14.8,38.4
383,4753,108097,5.2,11.6
383,5200,108100,4,7.6
383,5400,137083,5,12.9
383,6906,135935,12.5,36.2
383,7004,138380,16.9,46.3
383,7005,142630,24.8,57.6
383,7007,145732,19.4,61.9
383,7008,148654,11.5,28.7
383,7010,149719,14.7,47.4
383,7015,108119,12.8,35.7
383,7016,108120,12.9,33.9
383,7062,108123,9.1,31
383,7072,108133,7.6,21.5
383,7074,134884,10.3,31.7
384,2002,138401,5.3,14.8
384,2003,139080,4.6,10.1
384,2004,139279,6,18.6
384,2005,139280,7.8,27.5
384,2007,139573,6.8,21.3
384,2008,140003,5.3,10.7
384,2009,140023,5.5,15.8
384,2010,140333,6.1,16.8
384,2011,140337,3.1,5.7
384,2012,140558,6.9,22.4
384,2014,141144,8.2,29.1
384,2021,141409,6.7,17.6
384,2022,141878,5.1,12.7
384,2023,141961,9.2,28.2
384,2024,144400,8.8,28.6
384,2029,145576,5.8,14
384,2030,145939,5.9,18.1
384,2031,145940,6.6,18.7
384,2036,145941,4,6.4
384,2038,146034,9.5,34.9
384,2039,108141,4.6,10.4
384,2040,142493,5.2,15.2
384,2041,146666,7.8,28.2
384,2042,149332,7.1,19.3
384,2043,150309,5.7,14.9
384,2052,141799,4.8,9.4
384,2054,108148,6.8,17.1
384,2057,142359,4.6,10.7
384,2060,108152,3.9,8.9
384,2061,137643,4.5,8.9
384,2067,143003,7.8,25.6
384,2069,143810,3.8,6.3
384,2070,108158,5.4,16
384,2076,149869,5.6,13.3
384,2078,140085,4,7.6
384,2079,108164,6,20.6
384,2080,139108,4.4,7.9
384,2084,108167,3.9,1.1
384,2088,144573,8.2,26.8
384,2091,108171,4.9,11.4
384,2094,139503,4.8,11.5
384,2095,139504,4,6.6
384,2100,138332,5,10.3
384,2101,138535,5.4,10.9
384,2115,139499,3.2,4.5
384,2116,137737,3.9,8
384,2128,108195,8.1,26.4
384,2129,143078,4.8,12.1
384,2131,137438,6.1,16.3
384,2133,108200,7.3,25.7
384,2142,137148,3.4,4.4
384,2147,139502,4.4,11.7
384,2150,108206,5.8,17.2
384,2152,108208,6.8,19.5
384,2154,108210,7.2,20.1
384,2155,108211,7.8,22.8
384,2156,108212,4.3,6.3
384,2159,108215,5.9,15.6
384,2160,108216,6.1,17.9
384,2162,108218,5.9,17.8
384,2170,144237,5.4,13.7
384,2172,141522,7.3,23.3
384,2173,108229,6.6,23
384,2178,139359,5.8,13.7
384,2179,140312,4.2,7.5
384,2180,108236,6.7,16.5
384,2182,144332,6.9,17.7
384,2184,141290,6.7,17.4
384,2185,144331,6,17.9
384,2186,130864,6.8,26.3
384,2187,143381,7.4,25.1
384,2191,130866,7.6,23.9
384,2192,130863,6.4,16.9
384,2193,130862,7.9,24.1
384,2195,130972,5.3,15.8
384,2196,145798,9,26.9
384,2197,144449,6.4,17
384,2199,148287,4.8,11.5
384,2201,144563,5,12.7
384,2203,130375,6.2,20.9
384,2204,131734,5.4,16.8
384,2206,133318,8.8,31.3
384,2207,143811,5.5,14.6
384,2208,133621,7.5,25.1
384,2209,133758,7.5,22.9
384,3003,140110,5.2,14.8
384,3006,137967,4.6,9.8
384,3010,108246,4,7.7
384,3015,108247,5,13.9
384,3018,108249,8.7,30.2
384,3019,138293,4.2,6.2
384,3021,108252,7.1,23.2
384,3022,130964,4.7,10.2
384,3023,130977,4.5,8.4
384,3301,108253,5.4,9.5
384,3303,142155,5.3,12.1
384,3305,108255,5.2,10.2
384,3311,141595,6.8,25.7
384,3316,143960,4.9,9.2
384,3318,108259,4.8,10.9
384,3319,108260,5.4,13
384,3327,138949,6.1,14.4
384,3329,138941,6.8,26.7
384,3330,138958,5.7,15
384,3332,138946,3.7,7.4
384,3333,138947,4.4,8.2
384,3336,141594,7.9,26.2
384,3337,140453,5.7,15
384,3338,108269,7.5,25.3
384,3339,108270,6.3,21.5
384,3341,134376,5.9,14.1
384,3342,141282,3.9,7.7
384,3343,136005,6.8,20
384,4000,138593,10.2,27.1
384,4006,108271,10.8,29.2
384,4007,145579,10.3,32
384,4009,136394,9.7,31.6
384,4013,145937,11.3,36.1
384,4014,145938,12.5,38.1
384,4015,136633,8.6,24
384,4020,139500,7.5,20
384,4023,136462,8.4,24.6
384,4026,136613,13.1,42.6
384,4027,139501,7.7,17.7
384,4028,138707,9.5,25.8
384,4029,137001,9.1,27.7
384,4030,137011,11.5,36.6
384,4031,138006,11.1,35
384,4604,138951,8.1,25.5
384,4800,138950,9.6,27.2
384,6905,135961,8.3,22.7
384,7002,108311,10.3,26.1
384,7054,133718,9.7,28.3
384,7055,133719,11.3,39.7
384,7056,131526,43.9,78.2
390,2008,108321,6.1,18.3
390,2012,108323,8.3,28.3
390,2036,108326,6.3,21.7
390,2039,108327,4.9,15.8
390,2049,108329,4.4,8.2
390,2051,108330,8.3,24.5
390,2055,108332,3.5,2.5
390,2056,108333,4.8,8.6
390,2058,138211,4.5,11.7
390,2162,108336,5.1,13.6
390,2163,108337,5.5,16.1
390,2164,108338,5.6,14.6
390,2167,108339,4.4,10.7
390,2168,108340,6.6,17.4
390,2172,108342,8.6,34.1
390,2177,108346,5.2,13.4
390,2181,108348,4.6,10.6
390,2182,108349,5.1,14.5
390,2184,108350,4.8,12.5
390,2186,108351,6.2,18.1
390,2188,108352,5.7,10.5
390,2193,108355,6.6,18.2
390,2194,108356,4.8,9.7
390,2197,108357,4.5,8.8
390,2198,108358,6.4,20.7
390,2200,108359,5.3,11.7
390,2205,108360,5.4,11.5
390,2213,108361,7,20.3
390,2214,108362,6.1,20.7
390,2216,108363,5.2,8.4
390,2219,108366,5.5,13.8
390,2220,138285,5.1,11.3
390,2221,108368,5.4,13.9
390,2222,108369,5.4,12.7
390,2224,108371,5,10.5
390,2225,108372,7.6,24.6
390,2226,108373,6.8,18.8
390,2227,108374,5.7,17
390,2228,108375,9.4,30.8
390,2229,108376,6.2,17.1
390,2231,108378,4.4,5.5
390,2232,108379,8.1,26.6
390,2233,108380,4.1,8.2
390,2234,131106,3.1,4.7
390,2235,131107,7.4,24.5
390,2236,131466,7.4,21.4
390,2237,132145,4.7,12.8
390,2238,131077,5.3,14.7
390,2239,131081,4.3,7.2
390,3001,108381,4.3,7.1
390,3313,148907,3.6,6.5
390,3317,148604,5,17.3
390,3318,148409,5.5,16.7
390,3319,148908,3.1,6.5
390,3322,147135,6.2,20.5
390,3324,148844,5.1,15.2
390,3325,148809,5.1,15.4
390,3326,149051,3.6,5.5
390,3327,108391,6,15.5
390,3328,149052,3.9,5.4
390,3329,140638,5.4,9.8
390,3330,148810,4.3,9.1
390,3331,148910,4.2,7.5
390,3333,149053,3.8,6.1
390,3335,148410,3.6,5.5
390,3336,148605,4.8,7.4
390,3339,149054,5.6,18.4
390,4001,141185,10.4,25.7
390,4002,145490,15.5,40.3
390,4003,147178,17.4,44.5
390,4004,148617,7,21.7
390,4027,137942,9.6,25.9
390,4029,137360,8.2,23.5
390,4041,108410,14.9,44.7
390,4605,137852,7.1,16.3
390,4606,137851,6.1,17.3
390,6900,108420,7.7,20.1
390,7002,138652,8.7,24.6
390,7006,108426,27.2,56.8
390,7007,131213,7.6,23.1
390,7008,130942,9.6,27.5
390,7009,131200,10.2,24
390,7010,133397,6,16.2
391,2000,108437,4.5,10.2
391,2001,108438,3.2,4.1
391,2002,108439,2.9,3.6
391,2003,108440,5.5,11.8
391,2004,144524,6.1,18.7
391,2005,108442,3.4,3.3
391,2006,108443,4.3,8.5
391,2008,138577,7.6,26
391,2009,108444,4.2,11.4
391,2010,138212,5.8,21.5
391,2011,138995,6.1,18.8
391,2012,150324,4.7,11.5
391,2013,150325,4.7,10.6
391,2014,144559,7.2,25.6
391,2015,150326,5.8,18.6
391,2016,150327,4.7,9.2
391,2017,150328,3.9,7.8
391,2018,143271,6.3,17.4
391,2019,139729,8.8,32.6
391,2020,150549,6.9,16
391,2021,150329,5.7,19.9
391,2022,144970,5.6,18.7
391,2023,144971,5.9,17.8
391,2027,143272,5.2,14.3
391,2030,108456,7.4,22.8
391,2031,150330,6.2,19.2
391,2032,108458,8.7,28.5
391,2033,131203,4.1,8.5
391,2050,108459,4.1,9.5
391,2080,108460,4.3,11.4
391,2090,108461,8.3,33.2
391,2100,108463,5.7,16.3
391,2170,108465,3.9,9.2
391,2210,108466,5.4,14.6
391,2225,108468,8.2,28.6
391,2250,144272,7.5,26.2
391,2300,143268,7.2,24.2
391,2462,143269,5.3,16.7
391,2670,108475,5.8,16.4
391,2720,108476,5.2,16.3
391,2735,143266,7,23
391,2880,144273,5,11.9
391,2890,140788,6.8,21.3
391,2940,144269,8.2,29.2
391,2960,108487,6,16.9
391,2990,143273,6.2,20
391,2995,143267,5.9,19.8
391,2996,143270,4.6,10.5
391,2998,108491,6.5,20.3
391,2999,108492,9.8,32
391,3321,108493,6,18.8
391,3471,108495,4.3,12.7
391,3472,148269,3.4,3.3
391,3473,148811,3.7,6.6
391,3474,148443,5.9,15.5
391,3475,148444,6.8,19.8
391,3476,148270,5.8,13.8
391,3477,148977,4.5,10
391,3485,108502,4.6,12.6
391,3650,148445,5.4,13.4
391,3662,145624,3.2,5.3
391,3762,148446,5.6,15.2
391,3765,148978,5.3,11.5
391,3778,148271,5.5,15.7
391,3781,148812,5.7,16.6
391,3792,148272,6.2,21
391,3799,148273,5,13.4
391,3835,148813,4.1,9.6
391,3842,148979,4,8.9
391,3874,148447,5.3,12.6
391,3875,135286,3.6,5.7
391,3876,144270,6.2,21.5
391,4000,140965,13.5,42
391,4005,143923,3.7,3.3
391,4006,145900,13.3,38.8
391,4007,146752,8.4,23.7
391,4008,148135,14.2,37
391,4009,148573,12.2,34.9
391,4190,108519,4.6,9.8
391,4303,136348,5.1,10.6
391,4305,108521,5.4,13.1
391,4429,136352,9.2,23.3
391,4450,145528,12.4,33.5
391,4480,144271,14.1,37.8
391,4485,138120,14,36.9
391,4714,140081,7.8,22
391,4715,137900,8.4,24
391,4716,137708,8.3,22.8
391,6905,135423,12.8,38.6
391,7004,108551,12.9,36.5
391,7033,141865,41.2,82.4
391,7034,131986,13.2,42.1
391,7035,131987,15.6,42.9
391,7036,146680,6.9,17.8
391,7038,133779,8,30.4
392,2000,108569,4.2,6.3
392,2001,138576,9.4,22.2
392,2003,150021,5,17.1
392,2004,108571,5.8,17.6
392,2008,108572,5.5,13.6
392,2013,108573,3.9,5.4
392,2016,108574,6,17.4
392,2021,108575,7.3,26.4
392,2022,108576,4.2,6.6
392,2026,108578,3.8,5.6
392,2031,108579,5,11.1
392,2032,108580,3.6,3.6
392,2036,108581,4.9,10.6
392,2037,108582,4.2,8.6
392,2041,108583,4.4,8.2
392,2042,108584,5.5,15
392,2046,108585,3.2,4.9
392,2048,108586,4.9,11
392,2054,108587,4.6,10.3
392,2055,108588,4.1,6.8
392,2058,108589,3.5,4.9
392,2059,108590,3.7,4.2
392,2060,108591,4.3,5.9
392,2062,108592,7,22.2
392,2065,108594,5.6,13
392,2068,150332,5.5,15.7
392,2069,108596,8,27.4
392,2070,108597,7.9,23.9
392,2072,108599,6.3,16.6
392,2074,108600,4.4,7
392,2076,108602,5.8,17.2
392,2077,108603,8.1,23.8
392,2078,108604,4.1,4.7
392,2079,108605,6.1,11.4
392,2080,108606,8.9,28.7
392,2081,108607,5.5,17.9
392,2082,150334,6.2,18.2
392,2083,108609,6.2,17.8
392,2084,108610,5.6,15.8
392,2085,108611,7.2,24
392,2086,108612,5.6,12.5
392,2087,150348,5.4,13.5
392,2088,133384,5.5,16.9
392,3301,108614,7.3,18.1
392,3302,108615,7.1,21.2
392,3305,148448,5.2,18.2
392,3308,148449,6.8,21.5
392,3309,148450,4,9.6
392,3315,148980,4.6,9.7
392,3316,148981,5.8,18.3
392,3317,148451,5.6,18.2
392,3318,148814,6.5,22.5
392,3319,148815,4.8,8.7
392,3320,148816,6.5,15.2
392,3321,108626,6.5,20.4
392,4000,139658,5.2,10.8
392,4001,144279,9.9,31.3
392,4006,108627,5.9,16.8
392,4008,108628,8.6,27.8
392,4025,108635,5.8,13.8
392,4026,108636,4.6,8.9
392,4027,108637,12.8,43.7
392,4029,108638,6.8,15.2
392,4030,108639,10.9,31.4
392,4032,108640,9.9,31.3
392,4033,108641,12.7,36.3
392,4034,108642,10.6,31.8
392,4038,150195,11.1,31
392,4039,108645,9.9,28.1
392,4605,137734,9.1,26.5
392,5400,108649,4.8,10
392,7001,108652,10.1,30.2
392,7002,108653,11.6,26.5
392,7004,108655,5.8,14.5
392,7006,108657,9.7,32.3
392,7007,133432,16.7,47.4
392,7008,131544,9.5,30.3
393,2000,108668,6.5,21.7
393,2001,134187,5.2,14.3
393,2002,134230,6.6,19.7
393,2003,139124,8.3,27
393,2004,149321,6.2,18.5
393,2015,108672,6.4,16.8
393,2017,108673,5,10.8
393,2020,108675,5.7,16.7
393,2023,108676,4.8,12.8
393,2028,108678,7.2,26.4
393,2033,108682,5.2,13.6
393,2036,138025,6,16.7
393,2037,139314,8.3,34.3
393,2040,108686,5.4,10.3
393,2042,108687,6.6,19.3
393,2043,108688,3.9,4.2
393,2050,108692,5.4,15.1
393,2055,108693,5.8,15.2
393,2056,108694,4.6,9.5
393,2063,108695,6.4,25.7
393,2073,108698,6.8,18.1
393,2075,108699,5.8,18.1
393,2076,108700,6.5,19.7
393,2080,108701,7.3,23.4
393,2083,108704,6.7,20
393,2085,108706,8.9,27.7
393,2086,131917,5.9,16.7
393,3006,108711,5.3,15.6
393,3010,133680,7,22.5
393,3301,148486,4.9,13.1
393,3303,149034,3.9,5.1
393,3304,148606,6.5,17.2
393,3305,148911,6.3,18.7
393,3306,148274,5.4,11.4
393,3307,148275,4.4,12.2
393,3311,149035,4.1,5.1
393,3312,147102,6.2,17.8
393,3313,148778,6.2,16.9
393,3314,148276,5.1,10.2
393,3315,148779,7,22.4
393,3316,140924,3.9,5.5
